last_state
26.727699650871273
71.82259368896484
31.100000381469727
10.82514190673828
29.27997398376465
48.55637741088867
131.4077911376953
130.9798126220703
324.66827392578125
65.63416290283203
0.0
400.0
138.0
0.0
0.0
0.0
0.0
2.0
0.0
-0.1279115061306868
0.15729915371581527
-0.12143555841978859
-1.2638347611694698
-0.42818057841761714
0.31440481450759705
0.7053381119158075
-0.9318539363208629
0.02554061666999985
50.47234111816866
52.67673097224322
48.25069600619541
44.714533994069626
51.30433232267672
57.337718139617
60.43383066548262
53.9870692381654
55.174708871599584
11.34626219124509
-0.31497925319477305
-77.28906163647048
-82.15453052729853
-24.510676612629343
98.00473395764807
105.19961037785768
-12.930540918088218
81.46517689292959
3.456470364127028
18.58314223103977
11.511927929674425
13.809354710417884
1.9452600496327028
23.53355473829995
24.917369820010453
2.785779399507225
19.21244322904363
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
21538.032
21538.032
21538.032
21538.032
21538.032
21538.032
21538.032
21538.032
21538.032
