account_value,date,daily_return
13472.021471646392,2020-07-06,
13337.429438260162,2020-07-07,-0.009990485367730173
13478.099163423622,2020-07-08,0.010546989269156315
13124.680768510903,2020-07-09,-0.02622167937982034
13225.922646358576,2020-07-10,0.007713854503080597
13199.063622734157,2020-07-13,-0.002030786383875771
13336.570519706813,2020-07-14,0.010417928188164227
13445.931900146572,2020-07-15,0.008200112636015389
13402.341228607265,2020-07-16,-0.0032419226769124787
13436.57504103574,2020-07-17,0.002554315835161969
13540.753729085056,2020-07-20,0.0077533662954398785
13570.569779500094,2020-07-21,0.002201949094679634
13648.209654767124,2020-07-22,0.005721194948226538
13671.065939095586,2020-07-23,0.001674672715807679
13579.758571770757,2020-07-24,-0.006678876960406921
13629.217132714359,2020-07-27,0.0036420795467171363
13767.894069829075,2020-07-28,0.010174974524534308
13866.99278933248,2020-07-29,0.007197812461425812
13817.373092576116,2020-07-30,-0.003578259360929037
13897.690105464073,2020-07-31,0.0058127556048341855
13987.27240633783,2020-08-03,0.006445841013431153
14041.950287284943,2020-08-04,0.003909116756912301
14129.506993736359,2020-08-05,0.0062353665025220995
14220.325696434113,2020-08-06,0.006427591758014994
14233.593968834015,2020-08-07,0.0009330498248172336
14280.903689797493,2020-08-10,0.003323807119063993
14165.476503785225,2020-08-11,-0.008082624777781433
14375.427269860362,2020-08-12,0.014821299235435959
14407.001931115245,2020-08-13,0.002196432889412847
14367.716126694773,2020-08-14,-0.0027268549423613564
14242.102385089971,2020-08-17,-0.008742777244284183
14172.416840759375,2020-08-18,-0.004892925387444902
14096.304940271473,2020-08-19,-0.005370424913625604
14112.992498046973,2020-08-20,0.00118382497017544
14104.487752143958,2020-08-21,-0.000602618183506598
14509.49405402384,2020-08-24,0.028714711870221565
14564.342331462005,2020-08-25,0.003780164713803602
14638.762858594993,2020-08-26,0.00510977601592244
14643.20574507914,2020-08-27,0.0003035014998920005
14719.49914679728,2020-08-28,0.005210157054835962
14628.852772523025,2020-08-31,-0.006158251267263881
14579.696969679931,2020-09-01,-0.0033601953350314018
14862.001903356651,2020-09-02,0.01936288074188397
14791.687950983149,2020-09-03,-0.004731122552044775
14708.475499284845,2020-09-04,-0.0056256224424185985
14461.25486762057,2020-09-08,-0.016808039125217
14720.106277957064,2020-09-09,0.01789965066697463
14503.667942538363,2020-09-10,-0.014703585105415362
14592.535787113291,2020-09-11,0.0061272669042762296
14902.90784706889,2020-09-14,0.021269234112805124
15063.468302577123,2020-09-15,0.010773766915549432
15244.123510294065,2020-09-16,0.011992935762744183
15047.367249101742,2020-09-17,-0.012907023553007546
14725.263309877499,2020-09-18,-0.021405999726860636
14026.115223329647,2020-09-21,-0.04747949641612681
14092.120549841033,2020-09-22,0.004705887942628495
13864.748885631667,2020-09-23,-0.016134666419095556
13691.815715398896,2020-09-24,-0.012472867100534746
14001.630523562537,2020-09-25,0.02262773722664102
14641.455319008934,2020-09-28,0.04569644902211012
14373.37817052184,2020-09-29,-0.018309460545158363
14406.006117497549,2020-09-30,0.0022700263353971906
14609.933983220208,2020-10-01,0.014155753097658819
